person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_burden,emp_stability,loan_status,pd,risk_bucket,approved,risk_order
46,102000,RENT,0.0,PERSONAL,C,15000,13.22,0.15,Y,17,0.14705882352941177,0.0,0,0.7055781664271116,E - Highest Risk,False,5
24,28000,RENT,3.0,MEDICAL,E,6400,14.75,0.23,Y,4,0.22857142857142856,0.125,0,0.8585662720794409,E - Highest Risk,False,5
24,83500,RENT,1.0,EDUCATION,C,20000,13.48,0.24,N,3,0.23952095808383234,0.0416666666666666,0,0.5676727542524624,D - High Risk,False,4
38,32560,OWN,8.0,PERSONAL,A,6000,8.94,0.18,N,16,0.18427518427518427,0.2105263157894736,0,0.09946773737718331,A - Lowest Risk,True,1
22,38000,RENT,2.0,EDUCATION,A,18500,7.66,0.49,N,2,0.4868421052631579,0.0909090909090909,1,0.9141276140802331,E - Highest Risk,False,5
33,113000,MORTGAGE,15.0,MEDICAL,C,5000,13.49,0.04,Y,9,0.04424778761061947,0.4545454545454545,0,0.24558523264424462,B - Low Risk,True,2
28,47200,RENT,3.0,PERSONAL,B,10000,9.99,0.21,N,8,0.211864406779661,0.1071428571428571,0,0.5380260997215853,D - High Risk,False,4
22,30000,RENT,2.0,DEBTCONSOLIDATION,B,8000,11.11,0.27,N,3,0.26666666666666666,0.0909090909090909,1,0.7575734088195399,E - Highest Risk,False,5
24,25000,RENT,4.0,VENTURE,B,10000,11.36,0.4,N,2,0.4,0.1666666666666666,1,0.789343897165681,E - Highest Risk,False,5
27,56400,RENT,9.0,EDUCATION,B,3000,11.83,0.05,N,9,0.05319148936170213,0.3333333333333333,0,0.16540807626394008,A - Lowest Risk,True,1
33,93000,RENT,1.0,DEBTCONSOLIDATION,A,3000,,0.03,N,7,0.03225806451612903,0.0303030303030303,0,0.30377445083743715,B - Low Risk,True,2
37,74568,RENT,0.0,PERSONAL,C,6000,14.26,0.08,Y,16,0.0804634695848085,0.0,0,0.5731933655434273,D - High Risk,False,4
23,92700,MORTGAGE,2.0,EDUCATION,A,5000,8.94,0.05,N,4,0.05393743257820928,0.0869565217391304,0,0.09461050677247067,A - Lowest Risk,True,1
30,57000,MORTGAGE,2.0,VENTURE,A,6000,7.51,0.11,N,8,0.10526315789473684,0.0666666666666666,0,0.1174856350049596,A - Lowest Risk,True,1
22,91000,RENT,2.0,PERSONAL,B,8000,11.86,0.09,N,3,0.08791208791208792,0.0909090909090909,0,0.2890235650019163,B - Low Risk,True,2
27,44000,RENT,2.0,MEDICAL,B,2000,11.49,0.05,N,10,0.045454545454545456,0.074074074074074,1,0.30093841869351207,B - Low Risk,True,2
26,48701,RENT,3.0,MEDICAL,B,8000,11.48,0.16,N,4,0.16426767417506827,0.1153846153846153,0,0.529880259550407,D - High Risk,False,4
35,38000,MORTGAGE,10.0,VENTURE,A,9600,7.49,0.25,N,9,0.25263157894736843,0.2857142857142857,0,0.2597872354281628,B - Low Risk,True,2
31,54996,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.74,0.18,N,9,0.18183140592043057,0.0967741935483871,0,0.6088481292020986,D - High Risk,False,4
31,35000,MORTGAGE,0.0,MEDICAL,C,15000,13.92,0.43,Y,8,0.42857142857142855,0.0,0,0.9408922237476154,E - Highest Risk,False,5
21,18000,RENT,2.0,HOMEIMPROVEMENT,C,5800,14.72,0.32,Y,2,0.32222222222222224,0.0952380952380952,1,0.9422680615056445,E - Highest Risk,False,5
25,55000,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.65,0.11,N,2,0.10909090909090909,0.0,0,0.46296552528152624,D - High Risk,False,4
33,61200,RENT,3.0,MEDICAL,D,7000,14.96,0.1,Y,8,0.11437908496732026,0.0909090909090909,1,0.6972298000225358,E - Highest Risk,False,5
28,38000,MORTGAGE,5.0,VENTURE,A,8400,7.51,0.22,N,7,0.22105263157894736,0.1785714285714285,0,0.2430399012090923,B - Low Risk,True,2
24,26500,RENT,0.0,MEDICAL,C,6000,13.79,0.23,Y,3,0.22641509433962265,0.0,0,0.8694182210056122,E - Highest Risk,False,5
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,0.31,N,4,0.3139441430580671,0.0,1,0.7226097019684394,E - Highest Risk,False,5
32,30000,RENT,7.0,EDUCATION,B,3000,12.42,0.1,N,8,0.1,0.21875,0,0.2419942779996716,B - Low Risk,True,2
44,94128,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4400,7.29,0.05,N,13,0.04674485806561278,0.3181818181818182,0,0.11175928345416276,A - Lowest Risk,True,1
21,36000,RENT,3.0,EDUCATION,C,18500,10.91,0.51,N,3,0.5138888888888888,0.1428571428571428,1,0.9285339683853209,E - Highest Risk,False,5
28,68900,MORTGAGE,1.0,PERSONAL,E,18000,17.39,0.26,N,7,0.2612481857764877,0.0357142857142857,1,0.4395280291748052,C - Medium Risk,True,3
28,75000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10500,,0.14,N,9,0.14,0.2142857142857142,0,0.2832685951627531,B - Low Risk,True,2
28,89004,RENT,3.0,PERSONAL,A,18000,7.49,0.2,N,10,0.20223810165835243,0.1071428571428571,0,0.5193880024646229,D - High Risk,False,4
37,74568,RENT,0.0,VENTURE,C,6000,14.26,0.08,N,17,0.0804634695848085,0.0,0,0.22758891929815586,B - Low Risk,True,2
21,33600,RENT,2.0,MEDICAL,B,12000,11.12,0.36,N,3,0.35714285714285715,0.0952380952380952,1,0.860459949971607,E - Highest Risk,False,5
32,70000,MORTGAGE,7.0,PERSONAL,A,6000,5.42,0.09,N,6,0.08571428571428572,0.21875,0,0.11993487722652338,A - Lowest Risk,True,1
29,84000,MORTGAGE,8.0,VENTURE,A,10000,,0.12,N,8,0.11904761904761904,0.2758620689655172,0,0.10642695745866065,A - Lowest Risk,True,1
32,83196,RENT,1.0,MEDICAL,B,9350,,0.11,N,8,0.11238521082744363,0.03125,0,0.441545252359181,C - Medium Risk,True,3
24,25000,RENT,3.0,VENTURE,A,5000,7.14,0.2,N,2,0.2,0.125,0,0.40917726923304426,C - Medium Risk,True,3
27,20000,RENT,4.0,PERSONAL,C,3250,,0.16,N,5,0.1625,0.1481481481481481,1,0.4195462267853635,C - Medium Risk,True,3
39,55059,RENT,16.0,DEBTCONSOLIDATION,B,24000,12.53,0.44,N,15,0.4358960387947475,0.4102564102564102,1,0.8921495424686627,E - Highest Risk,False,5
22,18000,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.59,0.17,N,3,0.16666666666666666,0.1363636363636363,1,0.5591393950587112,D - High Risk,False,4
27,55000,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.48,0.36,N,9,0.36363636363636365,0.1111111111111111,1,0.8768728003119559,E - Highest Risk,False,5
24,32640,RENT,5.0,EDUCATION,B,2000,10.0,0.06,N,2,0.061274509803921566,0.2083333333333333,1,0.1939957614265375,B - Low Risk,True,2
33,48000,RENT,1.0,MEDICAL,B,7000,11.99,0.15,N,8,0.14583333333333334,0.0303030303030303,0,0.5134682919787027,D - High Risk,False,4
34,128000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,3000,,0.02,N,10,0.0234375,0.0588235294117647,1,0.13872314528727164,A - Lowest Risk,True,1
32,66300,MORTGAGE,5.0,MEDICAL,A,6075,6.03,0.09,N,6,0.0916289592760181,0.15625,0,0.1868810194258668,A - Lowest Risk,True,1
22,24996,RENT,3.0,MEDICAL,A,10000,8.94,0.4,N,4,0.4000640102416387,0.1363636363636363,1,0.896176585126613,E - Highest Risk,False,5
39,100000,MORTGAGE,5.0,VENTURE,B,12000,,0.12,N,13,0.12,0.1282051282051282,0,0.12093234755071636,A - Lowest Risk,True,1
23,14000,RENT,2.0,EDUCATION,D,2300,15.33,0.16,N,2,0.16428571428571428,0.0869565217391304,1,0.39658132715346167,C - Medium Risk,True,3
26,31836,RENT,1.0,EDUCATION,C,6400,14.35,0.2,N,4,0.201030280185953,0.0384615384615384,0,0.48605325754566236,D - High Risk,False,4
38,30000,RENT,2.0,PERSONAL,C,2200,,0.07,Y,15,0.07333333333333333,0.0526315789473684,0,0.5380285040536597,D - High Risk,False,4
23,90000,MORTGAGE,1.0,EDUCATION,E,15000,16.32,0.17,N,2,0.16666666666666666,0.0434782608695652,0,0.22179302153144137,B - Low Risk,True,2
26,44470,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.76,0.09,N,2,0.08994827973914998,0.0769230769230769,0,0.21671480133131743,B - Low Risk,True,2
28,60000,RENT,2.0,PERSONAL,B,12000,12.18,0.2,N,10,0.2,0.0714285714285714,0,0.5241448706760566,D - High Risk,False,4
23,43200,RENT,2.0,EDUCATION,D,9100,13.24,0.21,N,3,0.21064814814814814,0.0869565217391304,1,0.49617455644950803,D - High Risk,False,4
26,90000,MORTGAGE,2.0,EDUCATION,C,25000,11.09,0.28,N,4,0.2777777777777778,0.0769230769230769,0,0.4192049077399842,C - Medium Risk,True,3
37,20004,RENT,0.0,DEBTCONSOLIDATION,B,5000,,0.25,N,12,0.2499500099980004,0.0,0,0.7519855032149427,E - Highest Risk,False,5
28,148000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,15000,15.65,0.1,Y,5,0.10135135135135136,0.0,1,0.5200702872136886,D - High Risk,False,4
24,86376,MORTGAGE,2.0,MEDICAL,A,20000,7.29,0.23,N,3,0.23154579975919237,0.0833333333333333,0,0.46015813652912435,C - Medium Risk,True,3
23,140000,MORTGAGE,0.0,EDUCATION,A,3500,5.79,0.03,N,3,0.025,0.0,0,0.0804824485509815,A - Lowest Risk,True,1
24,52000,OWN,4.0,DEBTCONSOLIDATION,D,7000,14.09,0.13,Y,4,0.1346153846153846,0.1666666666666666,0,0.28836802158879354,B - Low Risk,True,2
25,59796,MORTGAGE,4.0,HOMEIMPROVEMENT,B,7000,9.63,0.12,N,2,0.11706468660111044,0.16,0,0.25376994326447766,B - Low Risk,True,2
51,153000,RENT,2.0,PERSONAL,D,25000,15.58,0.16,N,23,0.16339869281045752,0.0392156862745098,1,0.45874828814274105,C - Medium Risk,True,3
35,33000,OWN,0.0,EDUCATION,C,2000,13.98,0.06,Y,6,0.06060606060606061,0.0,0,0.11389848544606021,A - Lowest Risk,True,1
22,35000,RENT,4.0,VENTURE,B,11800,10.95,0.34,N,2,0.33714285714285713,0.1818181818181818,1,0.6853111830211044,E - Highest Risk,False,5
30,39000,RENT,1.0,MEDICAL,A,2300,8.59,0.06,N,6,0.05897435897435897,0.0333333333333333,0,0.33085382383214146,C - Medium Risk,True,3
31,45996,RENT,10.0,VENTURE,C,8800,12.84,0.19,Y,10,0.191320984433429,0.3225806451612903,0,0.6108285536437833,D - High Risk,False,4
21,35004,OWN,0.0,EDUCATION,D,3000,15.58,0.09,N,3,0.08570449091532396,0.0,0,0.048527525936629,A - Lowest Risk,True,1
30,100000,OWN,0.0,EDUCATION,A,8000,7.29,0.08,N,8,0.08,0.0,0,0.04722865041524249,A - Lowest Risk,True,1
23,38400,RENT,1.0,VENTURE,A,2000,7.66,0.05,N,3,0.052083333333333336,0.0434782608695652,0,0.1731445359337663,A - Lowest Risk,True,1
30,36000,MORTGAGE,4.0,VENTURE,C,5000,13.85,0.14,N,5,0.1388888888888889,0.1333333333333333,0,0.1399899677943282,A - Lowest Risk,True,1
29,78000,MORTGAGE,0.0,PERSONAL,B,9600,,0.12,N,5,0.12307692307692308,0.0,0,0.19687912295468954,B - Low Risk,True,2
27,56000,RENT,2.0,PERSONAL,B,14000,10.65,0.25,N,10,0.25,0.074074074074074,0,0.6290951621551969,D - High Risk,False,4
24,32000,RENT,2.0,HOMEIMPROVEMENT,E,4000,17.93,0.13,N,3,0.125,0.0833333333333333,1,0.491323448761264,D - High Risk,False,4
23,42000,MORTGAGE,3.0,EDUCATION,C,5400,11.78,0.13,N,4,0.12857142857142856,0.1304347826086956,0,0.16075518422070614,A - Lowest Risk,True,1
27,33267,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3200,12.18,0.1,N,6,0.09619142092764602,0.1851851851851851,0,0.2174480679116264,B - Low Risk,True,2
30,40000,RENT,3.0,VENTURE,B,7500,12.69,0.19,N,5,0.1875,0.1,0,0.38631359602959975,C - Medium Risk,True,3
27,124000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24250,,0.2,N,7,0.19556451612903225,0.074074074074074,0,0.4128234648088428,C - Medium Risk,True,3
26,55000,RENT,0.0,VENTURE,A,9000,,0.16,N,2,0.16363636363636364,0.0,0,0.3621237799957211,C - Medium Risk,True,3
32,44004,RENT,2.0,DEBTCONSOLIDATION,F,5000,18.25,0.11,N,5,0.11362603399690938,0.0625,1,0.4567148848573155,C - Medium Risk,True,3
29,46344,RENT,0.0,EDUCATION,B,3500,11.36,0.08,N,5,0.07552218194372519,0.0,0,0.25032941969806777,B - Low Risk,True,2
27,31200,RENT,2.0,MEDICAL,A,9400,6.91,0.3,N,5,0.30128205128205127,0.074074074074074,0,0.7933331704774593,E - Highest Risk,False,5
41,171194,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,11.12,0.15,N,14,0.14603315536759465,0.2195121951219512,0,0.2747565898273064,B - Low Risk,True,2
28,50000,RENT,5.0,PERSONAL,C,12000,13.11,0.24,N,10,0.24,0.1785714285714285,0,0.5809903904197938,D - High Risk,False,4
50,120000,RENT,0.0,MEDICAL,B,12000,9.62,0.1,N,12,0.1,0.0,0,0.4287798245054029,C - Medium Risk,True,3
30,100000,MORTGAGE,11.0,VENTURE,D,16000,16.49,0.16,Y,9,0.16,0.3666666666666666,0,0.31938126873712286,C - Medium Risk,True,3
38,30000,RENT,0.0,PERSONAL,D,15000,14.61,0.5,Y,15,0.5,0.0,1,0.980408455002477,E - Highest Risk,False,5
24,40000,RENT,5.0,PERSONAL,A,10000,7.88,0.25,N,3,0.25,0.2083333333333333,0,0.5948660682907145,D - High Risk,False,4
22,50985,RENT,4.0,EDUCATION,C,11000,13.11,0.22,N,2,0.21574973031283712,0.1818181818181818,0,0.4869575984843318,D - High Risk,False,4
31,45000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500,7.88,0.06,N,8,0.05555555555555555,0.1935483870967742,0,0.15310028504777232,A - Lowest Risk,True,1
23,27000,OWN,4.0,VENTURE,A,6400,7.9,0.24,N,2,0.23703703703703705,0.1739130434782608,0,0.11459701991014865,A - Lowest Risk,True,1
25,79000,RENT,5.0,EDUCATION,B,15000,12.18,0.19,N,3,0.189873417721519,0.2,1,0.4231577143324557,C - Medium Risk,True,3
23,78000,RENT,1.0,VENTURE,B,3500,9.96,0.04,N,4,0.04487179487179487,0.0434782608695652,0,0.16498241489998164,A - Lowest Risk,True,1
22,72000,MORTGAGE,4.0,PERSONAL,D,15000,16.32,0.21,Y,4,0.20833333333333334,0.1818181818181818,0,0.5747000244214945,D - High Risk,False,4
36,34000,RENT,2.0,DEBTCONSOLIDATION,B,8000,,0.24,N,16,0.23529411764705882,0.0555555555555555,0,0.7155567831658122,E - Highest Risk,False,5
23,36000,RENT,2.0,MEDICAL,B,6000,11.86,0.17,N,4,0.16666666666666666,0.0869565217391304,0,0.5445719695364882,D - High Risk,False,4
24,24000,RENT,1.0,EDUCATION,A,1500,,0.06,N,3,0.0625,0.0416666666666666,0,0.22166769649630205,B - Low Risk,True,2
31,56160,RENT,1.0,DEBTCONSOLIDATION,C,6000,13.98,0.11,Y,9,0.10683760683760683,0.032258064516129,0,0.7213967812688696,E - Highest Risk,False,5
24,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4800,5.42,0.14,N,3,0.13714285714285715,0.2083333333333333,0,0.2712159024508586,B - Low Risk,True,2
24,21000,RENT,0.0,EDUCATION,C,4000,13.43,0.19,N,2,0.19047619047619047,0.0,0,0.4708238418886155,D - High Risk,False,4
31,25000,OWN,4.0,HOMEIMPROVEMENT,B,3075,11.83,0.12,N,5,0.123,0.1290322580645161,0,0.11114686364615106,A - Lowest Risk,True,1
23,72000,RENT,3.0,PERSONAL,A,10000,6.91,0.14,N,2,0.1388888888888889,0.1304347826086956,0,0.3769408307007536,C - Medium Risk,True,3
25,55000,RENT,0.0,PERSONAL,A,10000,5.42,0.18,N,4,0.18181818181818182,0.0,0,0.49788642097383506,D - High Risk,False,4
22,77237,MORTGAGE,0.0,MEDICAL,A,5875,6.17,0.08,N,3,0.076064580447195,0.0,0,0.19383165576361083,B - Low Risk,True,2
25,40800,OWN,5.0,HOMEIMPROVEMENT,E,7000,19.03,0.17,N,4,0.1715686274509804,0.2,1,0.15416600783765044,A - Lowest Risk,True,1
25,65000,RENT,4.0,HOMEIMPROVEMENT,C,15000,13.49,0.23,Y,3,0.23076923076923078,0.16,0,0.8732808663162036,E - Highest Risk,False,5
33,56000,MORTGAGE,2.0,PERSONAL,A,11500,7.14,0.21,N,10,0.20535714285714285,0.0606060606060606,0,0.3204826850611089,C - Medium Risk,True,3
38,37500,RENT,0.0,EDUCATION,A,1375,6.91,0.04,N,15,0.03666666666666667,0.0,0,0.1992786100087361,B - Low Risk,True,2
23,66996,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,7.88,0.1,N,4,0.10448384978207655,0.0869565217391304,0,0.2402850593097931,B - Low Risk,True,2
25,52000,RENT,1.0,EDUCATION,B,20000,11.36,0.38,N,4,0.38461538461538464,0.04,1,0.8218903381213316,E - Highest Risk,False,5
27,44004,MORTGAGE,2.0,MEDICAL,A,10000,6.92,0.23,N,9,0.22725206799381875,0.074074074074074,0,0.45713807335321677,C - Medium Risk,True,3
26,56000,RENT,1.0,PERSONAL,A,5100,8.0,0.09,N,4,0.09107142857142857,0.0384615384615384,0,0.303578146882832,B - Low Risk,True,2
33,74000,RENT,3.0,HOMEIMPROVEMENT,A,10000,,0.14,N,8,0.13513513513513514,0.0909090909090909,0,0.5087897597066636,D - High Risk,False,4
27,53250,RENT,1.0,MEDICAL,B,7000,10.37,0.13,N,6,0.13145539906103287,0.037037037037037,0,0.4803725498619638,D - High Risk,False,4
32,41000,RENT,2.0,MEDICAL,D,6400,15.65,0.16,Y,6,0.15609756097560976,0.0625,1,0.7728383301097257,E - Highest Risk,False,5
29,50000,MORTGAGE,0.0,PERSONAL,A,6300,6.62,0.13,N,10,0.126,0.0,0,0.20425288667881286,B - Low Risk,True,2
31,60682,RENT,3.0,PERSONAL,A,8650,8.49,0.14,N,8,0.14254638937411424,0.0967741935483871,0,0.390295893063091,C - Medium Risk,True,3
30,38220,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9775,,0.26,N,10,0.2557561486132915,0.0333333333333333,0,0.5543365962065722,D - High Risk,False,4
38,81000,RENT,7.0,DEBTCONSOLIDATION,B,18000,10.59,0.22,N,16,0.2222222222222222,0.1842105263157894,0,0.6497033611292291,D - High Risk,False,4
22,50000,RENT,2.0,PERSONAL,B,8000,12.18,0.16,N,4,0.16,0.0909090909090909,0,0.432023932591556,C - Medium Risk,True,3
31,26000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,2400,14.27,0.09,N,9,0.09230769230769231,0.032258064516129,0,0.24083071394917824,B - Low Risk,True,2
38,80000,RENT,9.0,EDUCATION,B,2500,10.99,0.03,N,13,0.03125,0.2368421052631578,0,0.14290635384370445,A - Lowest Risk,True,1
25,60000,MORTGAGE,5.0,VENTURE,D,3000,14.59,0.05,Y,4,0.05,0.2,0,0.1829102407605641,A - Lowest Risk,True,1
23,55000,MORTGAGE,2.0,EDUCATION,A,7000,8.59,0.13,N,2,0.12727272727272726,0.0869565217391304,0,0.16331756842185188,A - Lowest Risk,True,1
53,40000,RENT,6.0,VENTURE,C,4000,12.99,0.1,Y,22,0.1,0.1132075471698113,0,0.466481408806318,D - High Risk,False,4
22,50000,RENT,0.0,PERSONAL,A,10000,7.88,0.2,N,3,0.2,0.0,0,0.5360299053015518,D - High Risk,False,4
31,77940,MORTGAGE,3.0,VENTURE,B,16250,10.99,0.21,N,9,0.20849371311265075,0.0967741935483871,0,0.23876935136936372,B - Low Risk,True,2
23,277000,OWN,3.0,PERSONAL,A,35000,,0.13,N,4,0.1263537906137184,0.1304347826086956,0,0.07168390562827547,A - Lowest Risk,True,1
25,60000,OWN,3.0,PERSONAL,C,16000,13.57,0.27,Y,4,0.26666666666666666,0.12,0,0.4449488048641855,C - Medium Risk,True,3
33,125000,RENT,0.0,PERSONAL,A,9100,7.88,0.07,N,8,0.0728,0.0,0,0.28230145334860135,B - Low Risk,True,2
30,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,,0.14,N,7,0.14285714285714285,0.2333333333333333,0,0.2690798702290024,B - Low Risk,True,2
29,75000,MORTGAGE,2.0,PERSONAL,A,9000,,0.12,N,6,0.12,0.0689655172413793,0,0.18166571873703583,A - Lowest Risk,True,1
25,93500,MORTGAGE,1.0,HOMEIMPROVEMENT,C,14000,12.23,0.15,N,4,0.1497326203208556,0.04,0,0.337803074562144,C - Medium Risk,True,3
27,74000,RENT,2.0,VENTURE,B,12000,12.18,0.16,N,6,0.16216216216216217,0.074074074074074,0,0.3454602721432724,C - Medium Risk,True,3
31,56000,MORTGAGE,3.0,MEDICAL,A,12000,6.54,0.21,N,5,0.21428571428571427,0.0967741935483871,0,0.41609908211252483,C - Medium Risk,True,3
25,74004,RENT,2.0,VENTURE,E,20000,15.95,0.27,N,3,0.2702556618561159,0.08,1,0.5699710276339246,D - High Risk,False,4
30,50000,RENT,3.0,DEBTCONSOLIDATION,C,14475,,0.29,Y,6,0.2895,0.1,0,0.9197692764459665,E - Highest Risk,False,5
31,33000,OWN,6.0,DEBTCONSOLIDATION,D,5000,14.96,0.15,N,6,0.15151515151515152,0.1935483870967742,0,0.12406558049528191,A - Lowest Risk,True,1
22,42000,RENT,2.0,MEDICAL,D,12000,15.65,0.29,Y,3,0.2857142857142857,0.0909090909090909,1,0.9114136781208707,E - Highest Risk,False,5
27,80000,OWN,2.0,PERSONAL,B,9000,12.21,0.11,N,8,0.1125,0.074074074074074,0,0.06750114680423831,A - Lowest Risk,True,1
23,57750,RENT,3.0,EDUCATION,A,8000,7.49,0.14,N,3,0.13852813852813853,0.1304347826086956,0,0.3370769892527379,C - Medium Risk,True,3
22,42000,RENT,2.0,MEDICAL,C,5000,12.87,0.12,N,4,0.11904761904761904,0.0909090909090909,0,0.4421690607285638,C - Medium Risk,True,3
42,2039784,RENT,0.0,VENTURE,C,8450,12.29,0.0,Y,15,0.004142595490502916,0.0,0,0.31851326880664454,C - Medium Risk,True,3
24,39000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5600,5.42,0.14,N,4,0.14358974358974358,0.125,0,0.2990391443766819,B - Low Risk,True,2
27,80000,MORTGAGE,2.0,EDUCATION,A,12000,6.99,0.15,N,6,0.15,0.074074074074074,0,0.19451676404963467,B - Low Risk,True,2
31,70000,RENT,8.0,HOMEIMPROVEMENT,A,12000,,0.17,N,6,0.17142857142857143,0.2580645161290322,0,0.5370000876756839,D - High Risk,False,4
25,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,5.99,0.07,N,4,0.06666666666666667,0.0,0,0.19768220321407326,B - Low Risk,True,2
36,85000,RENT,4.0,PERSONAL,A,9600,7.51,0.11,N,15,0.11294117647058824,0.1111111111111111,0,0.3293783464702466,C - Medium Risk,True,3
25,41496,RENT,7.0,EDUCATION,B,5000,10.83,0.12,N,3,0.12049354154617313,0.28,1,0.2717822835436445,B - Low Risk,True,2
23,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,1500,12.84,0.02,N,2,0.016666666666666666,0.0434782608695652,0,0.13247900752944022,A - Lowest Risk,True,1
26,108000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,7200,9.62,0.07,N,2,0.06666666666666667,0.1538461538461538,0,0.18038747361537422,A - Lowest Risk,True,1
24,52000,RENT,4.0,DEBTCONSOLIDATION,A,3500,7.68,0.07,N,2,0.0673076923076923,0.1666666666666666,0,0.3401337715925816,C - Medium Risk,True,3
27,180000,RENT,2.0,MEDICAL,B,15000,12.42,0.08,N,10,0.08333333333333333,0.074074074074074,0,0.37383459999298047,C - Medium Risk,True,3
31,110000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000,9.51,0.05,N,9,0.05454545454545454,0.064516129032258,0,0.17342980655372542,A - Lowest Risk,True,1
47,59827,MORTGAGE,9.0,EDUCATION,D,6000,15.58,0.1,N,15,0.10028916709846725,0.1914893617021276,1,0.11091227989541418,A - Lowest Risk,True,1
35,58000,MORTGAGE,4.0,MEDICAL,D,15000,13.99,0.26,Y,9,0.25862068965517243,0.1142857142857142,1,0.7596525729817264,E - Highest Risk,False,5
28,51000,OWN,2.0,MEDICAL,E,20400,17.74,0.4,Y,6,0.4,0.0714285714285714,1,0.7976294872806381,E - Highest Risk,False,5
35,130000,RENT,11.0,EDUCATION,E,6600,17.93,0.05,N,5,0.05076923076923077,0.3142857142857143,0,0.15022743359697616,A - Lowest Risk,True,1
29,100000,RENT,4.0,VENTURE,A,10000,9.63,0.1,N,9,0.1,0.1379310344827586,0,0.22442541853938083,B - Low Risk,True,2
31,31323,MORTGAGE,6.0,DEBTCONSOLIDATION,C,2500,13.22,0.08,N,5,0.07981355553427194,0.1935483870967742,1,0.18041954088333045,A - Lowest Risk,True,1
25,35000,RENT,2.0,DEBTCONSOLIDATION,B,7500,10.99,0.21,N,2,0.21428571428571427,0.08,0,0.6644149969684136,D - High Risk,False,4
24,45000,MORTGAGE,4.0,MEDICAL,A,1500,,0.03,N,2,0.03333333333333333,0.1666666666666666,0,0.12434337524902114,A - Lowest Risk,True,1
60,45600,RENT,1.0,PERSONAL,B,20000,10.0,0.44,N,20,0.43859649122807015,0.0166666666666666,1,0.9034806386121109,E - Highest Risk,False,5
29,56000,OWN,5.0,EDUCATION,A,9200,6.03,0.16,N,9,0.16428571428571428,0.1724137931034483,0,0.07838726842207985,A - Lowest Risk,True,1
30,53979,MORTGAGE,5.0,EDUCATION,B,25000,10.08,0.46,N,7,0.46314307415846906,0.1666666666666666,0,0.7634401916720609,E - Highest Risk,False,5
22,28800,MORTGAGE,2.0,MEDICAL,A,10000,7.49,0.35,N,2,0.3472222222222222,0.0909090909090909,0,0.6973799173376811,E - Highest Risk,False,5
41,140000,MORTGAGE,2.0,EDUCATION,E,15000,17.88,0.11,N,11,0.10714285714285714,0.048780487804878,0,0.14551974840631995,A - Lowest Risk,True,1
24,40000,RENT,3.0,DEBTCONSOLIDATION,A,4000,5.42,0.1,N,2,0.1,0.125,0,0.41530975422928906,C - Medium Risk,True,3
28,69996,MORTGAGE,1.0,HOMEIMPROVEMENT,B,7200,11.83,0.1,N,10,0.10286302074404252,0.0357142857142857,0,0.2586785094980037,B - Low Risk,True,2
33,53004,RENT,0.0,PERSONAL,C,20000,13.04,0.38,N,10,0.37733001282922046,0.0,1,0.846112803023572,E - Highest Risk,False,5
22,50000,MORTGAGE,0.0,EDUCATION,B,20000,11.48,0.4,N,2,0.4,0.0,0,0.689472947712209,E - Highest Risk,False,5
29,60000,MORTGAGE,8.0,PERSONAL,B,8000,10.51,0.13,N,8,0.13333333333333333,0.2758620689655172,0,0.1663103871537355,A - Lowest Risk,True,1
30,30000,RENT,1.0,MEDICAL,C,4000,13.99,0.13,Y,6,0.13333333333333333,0.0333333333333333,0,0.7438843224655785,E - Highest Risk,False,5
26,49000,RENT,0.0,HOMEIMPROVEMENT,F,20000,19.79,0.41,N,3,0.40816326530612246,0.0,1,0.9232109307941829,E - Highest Risk,False,5
22,63600,OWN,1.0,VENTURE,A,4000,6.76,0.06,N,2,0.06289308176100629,0.0454545454545454,0,0.03128116212496597,A - Lowest Risk,True,1
