person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_burden,emp_stability
42,55392,RENT,17.0,DEBTCONSOLIDATION,D,7000,15.95,0.13,Y,15,0.12637203928365107,0.40476190476190477
33,105000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,26375,9.91,0.25,N,9,0.2511904761904762,0.12121212121212122
26,60000,RENT,1.0,PERSONAL,B,12000,10.62,0.2,N,4,0.2,0.038461538461538464
24,32000,RENT,0.0,MEDICAL,C,12500,12.87,0.39,Y,3,0.390625,0.0
29,74000,RENT,2.0,DEBTCONSOLIDATION,D,30750,,0.42,N,6,0.4155405405405405,0.06896551724137931
26,130000,MORTGAGE,5.0,EDUCATION,D,35000,18.25,0.27,N,3,0.2692307692307692,0.19230769230769232
25,38400,MORTGAGE,5.0,MEDICAL,A,5700,6.17,0.15,N,2,0.1484375,0.2
34,61000,OWN,7.0,VENTURE,A,5000,5.42,0.08,N,6,0.08196721311475409,0.20588235294117646
29,92200,RENT,7.0,VENTURE,D,25000,14.96,0.27,N,5,0.27114967462039047,0.2413793103448276
24,60000,RENT,0.0,PERSONAL,B,20000,11.14,0.33,N,2,0.3333333333333333,0.0
33,96000,RENT,14.0,VENTURE,A,20000,7.88,0.21,N,10,0.20833333333333334,0.42424242424242425
24,32000,RENT,6.0,MEDICAL,B,4800,10.59,0.15,N,2,0.15,0.25
23,67150,MORTGAGE,5.0,MEDICAL,D,10000,16.32,0.13,N,2,0.14892032762472077,0.21739130434782608
25,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8000,11.12,0.11,N,3,0.11428571428571428,0.0
26,44959,MORTGAGE,2.0,PERSONAL,B,10000,11.71,0.22,N,2,0.22242487599813163,0.07692307692307693
30,63600,RENT,7.0,PERSONAL,B,5000,10.39,0.08,N,8,0.07861635220125786,0.23333333333333334
30,15000,RENT,2.0,HOMEIMPROVEMENT,D,4000,13.67,0.27,Y,7,0.26666666666666666,0.06666666666666667
31,215000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0.07,N,10,0.06976744186046512,0.06451612903225806
23,61498,MORTGAGE,5.0,PERSONAL,B,5000,11.36,0.08,N,2,0.08130345702299262,0.21739130434782608
34,69500,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,,0.22,N,6,0.2158273381294964,0.11764705882352941
32,74000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,1200,7.49,0.02,N,9,0.016216216216216217,0.03125
22,38000,MORTGAGE,4.0,MEDICAL,A,18000,8.9,0.47,N,2,0.47368421052631576,0.18181818181818182
34,72000,RENT,6.0,DEBTCONSOLIDATION,B,20000,,0.28,N,6,0.2777777777777778,0.17647058823529413
23,84000,MORTGAGE,0.0,PERSONAL,A,28000,8.49,0.33,N,4,0.3333333333333333,0.0
22,62000,MORTGAGE,2.0,EDUCATION,D,7500,13.87,0.12,N,3,0.12096774193548387,0.09090909090909091
25,57424,RENT,2.0,MEDICAL,D,12000,15.31,0.18,N,4,0.20897185845639454,0.08
27,75000,RENT,2.0,EDUCATION,A,14000,9.63,0.19,N,5,0.18666666666666668,0.07407407407407407
32,48000,RENT,9.0,PERSONAL,A,5000,6.92,0.1,N,10,0.10416666666666667,0.28125
36,44004,MORTGAGE,1.0,MEDICAL,B,1800,10.0,0.04,N,13,0.04090537223888737,0.027777777777777776
30,120000,MORTGAGE,6.0,MEDICAL,A,9600,7.66,0.08,N,9,0.08,0.2
21,29000,RENT,0.0,EDUCATION,D,4000,14.83,0.14,N,4,0.13793103448275862,0.0
26,34000,RENT,8.0,MEDICAL,D,5050,16.89,0.15,N,4,0.14852941176470588,0.3076923076923077
28,39184,RENT,3.0,DEBTCONSOLIDATION,A,6000,6.17,0.15,N,7,0.15312372396896692,0.10714285714285714
28,42996,RENT,4.0,EDUCATION,A,3000,7.68,0.07,N,6,0.06977393245883338,0.14285714285714285
24,77300,RENT,4.0,PERSONAL,A,3350,,0.04,N,3,0.04333764553686934,0.16666666666666666
31,70550,MORTGAGE,9.0,MEDICAL,F,18000,19.74,0.22,Y,10,0.25513819985825653,0.2903225806451613
34,60000,RENT,14.0,MEDICAL,C,10000,13.57,0.17,N,6,0.16666666666666666,0.4117647058823529
29,42000,RENT,6.0,DEBTCONSOLIDATION,D,10800,16.29,0.26,Y,7,0.2571428571428571,0.20689655172413793
30,30000,MORTGAGE,1.0,EDUCATION,C,12000,10.59,0.4,Y,6,0.4,0.03333333333333333
41,150000,RENT,13.0,PERSONAL,F,20000,19.47,0.13,N,15,0.13333333333333333,0.3170731707317073
29,75000,MORTGAGE,2.0,MEDICAL,C,8000,12.99,0.11,N,10,0.10666666666666667,0.06896551724137931
29,12000,OWN,0.0,HOMEIMPROVEMENT,B,4500,11.14,0.38,N,6,0.375,0.0
28,42000,RENT,4.0,MEDICAL,A,5000,5.42,0.12,N,5,0.11904761904761904,0.14285714285714285
24,37000,RENT,3.0,EDUCATION,B,13000,10.25,0.35,N,4,0.35135135135135137,0.125
27,49272,MORTGAGE,5.0,MEDICAL,B,3250,,0.07,N,6,0.06596038317908752,0.18518518518518517
32,70000,OWN,1.0,MEDICAL,A,14400,7.88,0.21,N,10,0.2057142857142857,0.03125
29,40000,OTHER,1.0,MEDICAL,A,10000,8.0,0.25,N,10,0.25,0.034482758620689655
25,98000,OWN,0.0,HOMEIMPROVEMENT,A,2000,7.37,0.02,N,3,0.02040816326530612,0.0
28,81996,RENT,5.0,PERSONAL,C,5000,14.26,0.06,N,5,0.0609785843211864,0.17857142857142858
25,22880,RENT,2.0,VENTURE,C,7000,,0.31,N,3,0.30594405594405594,0.08
28,63000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,11500,9.99,0.18,N,8,0.18253968253968253,0.03571428571428571
24,68000,RENT,3.0,PERSONAL,D,10000,16.02,0.15,Y,2,0.14705882352941177,0.125
32,36400,RENT,3.0,EDUCATION,D,4800,14.11,0.13,Y,6,0.13186813186813187,0.09375
41,53000,MORTGAGE,20.0,VENTURE,C,11000,,0.21,Y,14,0.20754716981132076,0.4878048780487805
33,30000,OWN,1.0,VENTURE,C,5000,12.68,0.17,Y,10,0.16666666666666666,0.030303030303030304
25,19800,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.49,0.25,Y,4,0.25252525252525254,0.0
36,63000,MORTGAGE,7.0,MEDICAL,A,4200,7.14,0.07,N,13,0.06666666666666667,0.19444444444444445
31,50000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,7.88,0.24,N,6,0.24,0.03225806451612903
37,26500,RENT,11.0,MEDICAL,C,2000,13.16,0.08,N,12,0.07547169811320754,0.2972972972972973
47,69000,MORTGAGE,19.0,VENTURE,A,20000,6.54,0.29,N,12,0.2898550724637681,0.40425531914893614
28,62352,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3800,6.62,0.06,N,7,0.06094431614062099,0.10714285714285714
23,30000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.36,0.13,N,3,0.13333333333333333,0.0
30,130000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.49,0.08,N,10,0.07692307692307693,0.2
24,24000,RENT,0.0,MEDICAL,B,1800,11.26,0.07,N,2,0.075,0.0
35,56566,MORTGAGE,3.0,EDUCATION,A,3200,,0.06,N,6,0.05657108510412615,0.08571428571428572
23,85000,RENT,5.0,DEBTCONSOLIDATION,A,10000,6.17,0.12,N,4,0.11764705882352941,0.21739130434782608
24,86700,RENT,2.0,EDUCATION,A,11200,,0.13,N,4,0.12918108419838523,0.08333333333333333
22,33600,OWN,1.0,MEDICAL,D,5000,18.25,0.15,N,2,0.1488095238095238,0.045454545454545456
22,84000,MORTGAGE,3.0,EDUCATION,A,8000,7.88,0.1,N,4,0.09523809523809523,0.13636363636363635
21,45000,RENT,3.0,PERSONAL,A,3200,6.54,0.07,N,4,0.07111111111111111,0.14285714285714285
30,125000,RENT,2.0,EDUCATION,C,3000,14.65,0.02,Y,10,0.024,0.06666666666666667
22,47000,MORTGAGE,3.0,MEDICAL,A,15000,7.66,0.32,N,2,0.3191489361702128,0.13636363636363635
25,36000,RENT,6.0,PERSONAL,B,15000,,0.42,N,4,0.4166666666666667,0.24
23,54000,RENT,2.0,PERSONAL,F,9600,20.62,0.18,Y,2,0.17777777777777778,0.08695652173913043
29,103000,RENT,0.0,PERSONAL,D,7500,16.77,0.07,Y,7,0.07281553398058252,0.0
22,26880,RENT,2.0,DEBTCONSOLIDATION,B,1600,11.12,0.06,N,2,0.05952380952380952,0.09090909090909091
33,160000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,22000,10.75,0.14,N,9,0.1375,0.09090909090909091
22,28800,OWN,2.0,DEBTCONSOLIDATION,D,10000,16.49,0.35,N,4,0.3472222222222222,0.09090909090909091
64,105000,RENT,8.0,HOMEIMPROVEMENT,E,20000,18.64,0.19,N,30,0.19047619047619047,0.125
27,57000,RENT,0.0,EDUCATION,B,7000,11.71,0.12,N,8,0.12280701754385964,0.0
27,105600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.29,0.09,N,6,0.0946969696969697,0.0
43,122500,MORTGAGE,4.0,EDUCATION,A,9150,6.03,0.07,N,12,0.0746938775510204,0.09302325581395349
22,60000,RENT,3.0,EDUCATION,D,18000,16.32,0.3,N,4,0.3,0.13636363636363635
23,45000,OWN,0.0,VENTURE,C,8000,12.84,0.18,Y,2,0.17777777777777778,0.0
22,27040,RENT,0.0,DEBTCONSOLIDATION,C,1500,12.73,0.06,N,2,0.05547337278106509,0.0
23,60000,RENT,1.0,EDUCATION,B,4000,11.83,0.07,N,3,0.06666666666666667,0.043478260869565216
30,21300,RENT,1.0,DEBTCONSOLIDATION,C,4000,12.87,0.19,Y,7,0.18779342723004694,0.03333333333333333
27,66000,RENT,2.0,VENTURE,C,14000,12.99,0.21,Y,8,0.21212121212121213,0.07407407407407407
25,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,1400,14.79,0.03,N,3,0.029166666666666667,0.12
21,65000,RENT,0.0,VENTURE,A,7000,,0.11,N,4,0.1076923076923077,0.0
32,75000,MORTGAGE,10.0,VENTURE,E,20000,16.45,0.27,Y,8,0.26666666666666666,0.3125
39,40000,OWN,4.0,HOMEIMPROVEMENT,A,15000,5.42,0.38,N,13,0.375,0.10256410256410256
33,45600,MORTGAGE,1.0,EDUCATION,A,4000,5.99,0.09,N,10,0.08771929824561403,0.030303030303030304
29,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,14400,13.92,0.19,N,9,0.192,0.13793103448275862
32,18000,RENT,0.0,EDUCATION,D,4000,15.2,0.22,N,10,0.2222222222222222,0.0
28,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12000,6.92,0.17,N,7,0.16666666666666666,0.17857142857142858
25,42996,RENT,6.0,DEBTCONSOLIDATION,B,5000,10.38,0.12,N,2,0.11628988743138896,0.24
22,30000,OWN,3.0,EDUCATION,A,15000,6.62,0.5,N,4,0.5,0.13636363636363635
22,24000,OWN,3.0,EDUCATION,B,2500,10.59,0.1,N,2,0.10416666666666667,0.13636363636363635
36,66000,RENT,3.0,EDUCATION,A,10000,6.62,0.15,N,12,0.15151515151515152,0.08333333333333333
23,75000,RENT,2.0,MEDICAL,A,8000,7.9,0.11,N,4,0.10666666666666667,0.08695652173913043
31,26000,RENT,1.0,MEDICAL,B,6600,,0.25,N,6,0.25384615384615383,0.03225806451612903
34,85800,OWN,11.0,VENTURE,A,5000,7.4,0.06,N,6,0.05827505827505827,0.3235294117647059
23,66000,RENT,3.0,EDUCATION,A,8550,7.88,0.13,N,4,0.12954545454545455,0.13043478260869565
34,30000,RENT,2.0,DEBTCONSOLIDATION,A,12000,8.9,0.4,N,7,0.4,0.058823529411764705
24,21600,RENT,0.0,EDUCATION,E,2600,19.29,0.12,Y,4,0.12037037037037036,0.0
46,92000,MORTGAGE,18.0,EDUCATION,A,12925,,0.14,N,17,0.14048913043478262,0.391304347826087
23,59000,RENT,3.0,EDUCATION,D,10000,15.58,0.17,N,3,0.1694915254237288,0.13043478260869565
26,200004,RENT,7.0,MEDICAL,C,2500,13.61,0.01,Y,2,0.0124997500049999,0.2692307692307692
26,104550,MORTGAGE,5.0,MEDICAL,D,24000,15.21,0.2,Y,4,0.22955523672883787,0.19230769230769232
25,70000,RENT,3.0,PERSONAL,C,8000,14.26,0.11,N,4,0.11428571428571428,0.12
34,29004,RENT,9.0,EDUCATION,B,10000,11.83,0.34,N,5,0.3447800303406427,0.2647058823529412
26,60000,RENT,2.0,MEDICAL,B,14000,12.69,0.23,N,4,0.23333333333333334,0.07692307692307693
23,60000,RENT,2.0,DEBTCONSOLIDATION,B,12000,12.69,0.2,N,2,0.2,0.08695652173913043
25,122000,MORTGAGE,1.0,MEDICAL,A,10000,8.94,0.08,N,4,0.08196721311475409,0.04
26,42000,RENT,2.0,PERSONAL,C,10800,13.99,0.26,N,2,0.2571428571428571,0.07692307692307693
22,70000,RENT,0.0,EDUCATION,A,8000,7.66,0.11,N,4,0.11428571428571428,0.0
23,81000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,16000,11.99,0.2,N,3,0.19753086419753085,0.0
25,78000,RENT,4.0,DEBTCONSOLIDATION,D,15000,,0.19,Y,4,0.19230769230769232,0.16
25,68515,RENT,2.0,MEDICAL,C,5600,12.61,0.08,N,3,0.08173392687732613,0.08
56,90000,MORTGAGE,0.0,PERSONAL,A,7200,6.17,0.08,N,19,0.08,0.0
22,35500,MORTGAGE,0.0,EDUCATION,C,4000,12.53,0.11,N,2,0.11267605633802817,0.0
23,60000,RENT,2.0,VENTURE,A,9000,6.17,0.15,N,2,0.15,0.08695652173913043
27,71500,MORTGAGE,2.0,EDUCATION,A,15000,,0.21,N,8,0.2097902097902098,0.07407407407407407
24,60000,RENT,1.0,VENTURE,B,9000,11.58,0.15,N,3,0.15,0.041666666666666664
21,32000,RENT,1.0,VENTURE,A,2500,7.4,0.08,N,3,0.078125,0.047619047619047616
23,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0.22,N,4,0.2200088003520141,0.13043478260869565
25,60000,MORTGAGE,1.0,VENTURE,A,5000,7.29,0.08,N,2,0.08333333333333333,0.04
31,39000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,2200,7.49,0.06,N,6,0.05641025641025641,0.3548387096774194
25,18000,MORTGAGE,1.0,MEDICAL,B,4000,,0.22,N,3,0.2222222222222222,0.04
25,34000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2500,6.03,0.07,N,2,0.07352941176470588,0.04
31,30000,RENT,2.0,MEDICAL,B,3000,10.95,0.1,N,8,0.1,0.06451612903225806
25,50000,RENT,2.0,VENTURE,B,10800,10.75,0.22,N,3,0.216,0.08
39,27040,MORTGAGE,0.0,HOMEIMPROVEMENT,A,4800,8.59,0.18,N,17,0.17751479289940827,0.0
23,75000,MORTGAGE,0.0,MEDICAL,C,9500,,0.13,Y,4,0.12666666666666668,0.0
33,48000,OWN,11.0,HOMEIMPROVEMENT,B,10000,9.99,0.21,N,8,0.20833333333333334,0.3333333333333333
27,75000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.49,0.27,N,7,0.26666666666666666,0.0
24,100000,RENT,6.0,VENTURE,A,11000,5.42,0.11,N,2,0.11,0.25
25,27600,RENT,2.0,MEDICAL,B,7000,9.76,0.25,N,4,0.2536231884057971,0.08
40,25920,OWN,2.0,HOMEIMPROVEMENT,D,4750,,0.18,N,17,0.18325617283950618,0.05
36,60000,RENT,3.0,HOMEIMPROVEMENT,A,7000,7.88,0.12,N,12,0.11666666666666667,0.08333333333333333
25,70000,RENT,3.0,MEDICAL,A,5600,7.9,0.08,N,3,0.08,0.12
23,9600,RENT,0.0,VENTURE,A,4000,7.14,0.42,N,4,0.4166666666666667,0.0
27,28000,RENT,1.0,DEBTCONSOLIDATION,B,7600,10.99,0.27,N,7,0.2714285714285714,0.037037037037037035
32,38000,RENT,0.0,EDUCATION,B,7200,10.08,0.19,N,7,0.18947368421052632,0.0
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0.07,Y,2,0.07058823529411765,0.0
23,66000,MORTGAGE,0.0,PERSONAL,A,7800,7.88,0.12,N,3,0.11818181818181818,0.0
24,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,7.88,0.14,N,3,0.1411764705882353,0.041666666666666664
32,59363,RENT,2.0,MEDICAL,C,6000,13.22,0.1,Y,6,0.1010730589761299,0.0625
33,72000,RENT,6.0,VENTURE,C,1925,14.35,0.03,Y,10,0.02673611111111111,0.18181818181818182
28,85000,RENT,8.0,DEBTCONSOLIDATION,B,8000,11.71,0.09,N,5,0.09411764705882353,0.2857142857142857
23,107806,RENT,3.0,VENTURE,B,11425,10.37,0.11,N,3,0.105977403855073,0.13043478260869565
35,98300,MORTGAGE,8.0,PERSONAL,A,15000,7.88,0.15,N,5,0.1525940996948118,0.22857142857142856
33,53000,RENT,2.0,EDUCATION,A,10000,8.94,0.19,N,9,0.18867924528301888,0.06060606060606061
33,66500,RENT,13.0,VENTURE,B,10000,10.95,0.15,N,6,0.15037593984962405,0.3939393939393939
25,74000,OWN,1.0,MEDICAL,A,16000,8.49,0.22,N,3,0.21621621621621623,0.04
38,36500,RENT,3.0,EDUCATION,A,12000,7.51,0.33,N,11,0.3287671232876712,0.07894736842105263
23,56100,MORTGAGE,3.0,MEDICAL,B,5650,10.99,0.09,N,3,0.10071301247771836,0.13043478260869565
36,89004,RENT,2.0,PERSONAL,B,1500,11.36,0.02,N,14,0.016853175138196036,0.05555555555555555
22,24000,OWN,3.0,EDUCATION,B,6000,11.49,0.25,N,4,0.25,0.13636363636363635
22,41000,OWN,0.0,PERSONAL,A,1000,6.99,0.02,N,2,0.024390243902439025,0.0
22,50000,OWN,2.0,EDUCATION,B,5600,11.86,0.11,N,2,0.112,0.09090909090909091
22,52500,RENT,1.0,MEDICAL,B,16000,12.69,0.3,N,3,0.3047619047619048,0.045454545454545456
25,30720,RENT,6.0,EDUCATION,B,10000,10.37,0.33,N,2,0.3255208333333333,0.24
30,42000,RENT,4.0,VENTURE,A,10000,,0.24,N,9,0.23809523809523808,0.13333333333333333
24,75600,MORTGAGE,5.0,VENTURE,A,7200,5.99,0.1,N,2,0.09523809523809523,0.20833333333333334
29,32400,RENT,5.0,VENTURE,A,10275,6.62,0.32,N,8,0.31712962962962965,0.1724137931034483
50,50000,RENT,1.0,PERSONAL,A,16000,7.9,0.32,N,17,0.32,0.02
23,34780,RENT,5.0,PERSONAL,D,7500,12.61,0.22,N,4,0.21564117308798159,0.21739130434782608
31,101004,MORTGAGE,3.0,DEBTCONSOLIDATION,C,17000,,0.17,N,8,0.16831016593402243,0.0967741935483871
23,30900,RENT,1.0,PERSONAL,A,5775,9.63,0.19,N,4,0.18689320388349515,0.043478260869565216
28,54000,RENT,1.0,VENTURE,E,24000,16.45,0.44,Y,8,0.4444444444444444,0.03571428571428571
31,31800,RENT,6.0,DEBTCONSOLIDATION,D,3000,15.62,0.09,Y,9,0.09433962264150944,0.1935483870967742
32,128000,RENT,11.0,VENTURE,C,10000,13.85,0.08,Y,5,0.078125,0.34375
48,56500,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,11.14,0.27,N,11,0.26548672566371684,0.1875
23,100000,MORTGAGE,0.0,MEDICAL,A,17000,5.79,0.17,N,4,0.17,0.0
30,93000,MORTGAGE,6.0,EDUCATION,C,20000,13.49,0.22,N,10,0.21505376344086022,0.2
21,25000,RENT,3.0,DEBTCONSOLIDATION,B,6000,,0.24,N,4,0.24,0.14285714285714285
23,45000,MORTGAGE,5.0,EDUCATION,B,14500,11.48,0.32,N,2,0.32222222222222224,0.21739130434782608
34,75000,MORTGAGE,3.0,MEDICAL,A,3000,7.9,0.04,N,5,0.04,0.08823529411764706
24,40000,OWN,6.0,VENTURE,A,1000,6.76,0.03,N,3,0.025,0.25
24,63996,MORTGAGE,5.0,VENTURE,B,6000,10.75,0.09,N,3,0.09375585974123382,0.20833333333333334
30,32004,OWN,4.0,VENTURE,A,5500,8.0,0.17,N,8,0.17185351831021123,0.13333333333333333
22,71200,RENT,2.0,VENTURE,B,11000,12.42,0.15,N,2,0.1544943820224719,0.09090909090909091
27,100000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,16000,13.43,0.16,N,5,0.16,0.037037037037037035
27,36400,RENT,5.0,EDUCATION,A,9000,7.49,0.25,N,6,0.24725274725274726,0.18518518518518517
22,64000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6625,6.62,0.1,N,2,0.103515625,0.045454545454545456
29,31000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9950,7.9,0.32,N,6,0.3209677419354839,0.034482758620689655
42,114996,MORTGAGE,2.0,VENTURE,A,2850,,0.02,N,12,0.024783470729416675,0.047619047619047616
64,24000,RENT,1.0,MEDICAL,A,3000,6.99,0.13,N,21,0.125,0.015625
38,112000,RENT,2.0,VENTURE,B,10000,11.26,0.09,N,15,0.08928571428571429,0.05263157894736842
33,29000,RENT,0.0,VENTURE,C,10000,13.06,0.34,Y,9,0.3448275862068966,0.0
31,36000,RENT,4.0,MEDICAL,D,10000,14.42,0.28,Y,9,0.2777777777777778,0.12903225806451613
33,80000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,6000,7.88,0.07,N,10,0.075,0.030303030303030304
22,35100,RENT,0.0,DEBTCONSOLIDATION,C,1000,13.98,0.03,N,2,0.02849002849002849,0.0
21,22000,OWN,2.0,DEBTCONSOLIDATION,D,4000,15.05,0.18,N,4,0.18181818181818182,0.09523809523809523
27,72000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,5.42,0.21,N,5,0.20833333333333334,0.1111111111111111
27,15085,RENT,2.0,VENTURE,A,5500,5.99,0.36,N,8,0.3646005966191581,0.07407407407407407
23,55000,RENT,2.0,EDUCATION,A,3000,6.99,0.05,N,2,0.05454545454545454,0.08695652173913043
24,67000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12150,10.37,0.18,N,3,0.18134328358208956,0.08333333333333333
24,46000,RENT,0.0,EDUCATION,D,5975,14.46,0.13,Y,2,0.1298913043478261,0.0
33,32004,MORTGAGE,4.0,PERSONAL,B,6000,10.74,0.19,N,7,0.18747656542932134,0.12121212121212122
26,100000,RENT,0.0,DEBTCONSOLIDATION,C,15000,14.26,0.15,Y,2,0.15,0.0
23,47000,OWN,4.0,MEDICAL,A,7000,7.51,0.15,N,3,0.14893617021276595,0.17391304347826086
27,120000,RENT,2.0,DEBTCONSOLIDATION,B,11050,12.69,0.09,N,7,0.09208333333333334,0.07407407407407407
22,30996,RENT,2.0,DEBTCONSOLIDATION,B,8000,11.49,0.26,N,2,0.2580978190734288,0.09090909090909091
34,41600,MORTGAGE,16.0,DEBTCONSOLIDATION,A,17500,6.17,0.42,N,8,0.4206730769230769,0.47058823529411764
38,72000,MORTGAGE,10.0,EDUCATION,C,15000,13.49,0.21,N,17,0.20833333333333334,0.2631578947368421
32,40000,MORTGAGE,12.0,EDUCATION,B,9000,10.59,0.23,N,7,0.225,0.375
22,48000,MORTGAGE,2.0,VENTURE,B,13000,10.99,0.27,N,3,0.2708333333333333,0.09090909090909091
23,76800,MORTGAGE,4.0,VENTURE,A,10000,9.63,0.13,N,4,0.13020833333333334,0.17391304347826086
38,40000,RENT,15.0,PERSONAL,D,10000,16.29,0.25,N,12,0.25,0.39473684210526316
23,55000,OWN,5.0,VENTURE,C,15000,13.49,0.27,N,2,0.2727272727272727,0.21739130434782608
22,75000,RENT,0.0,VENTURE,A,10000,6.54,0.13,N,4,0.13333333333333333,0.0
24,85000,RENT,0.0,HOMEIMPROVEMENT,C,8000,13.06,0.09,Y,2,0.09411764705882353,0.0
22,26000,OWN,2.0,EDUCATION,A,7100,7.49,0.27,N,2,0.27307692307692305,0.09090909090909091
28,55000,RENT,3.0,HOMEIMPROVEMENT,E,15000,17.06,0.27,Y,5,0.2727272727272727,0.10714285714285714
24,58000,RENT,5.0,MEDICAL,A,5000,7.49,0.09,N,2,0.08620689655172414,0.20833333333333334
37,94000,RENT,0.0,HOMEIMPROVEMENT,C,25000,13.11,0.27,N,16,0.26595744680851063,0.0
32,95000,MORTGAGE,2.0,PERSONAL,A,5000,7.51,0.05,N,10,0.05263157894736842,0.0625
23,73500,RENT,1.0,VENTURE,C,12000,12.99,0.16,N,2,0.16326530612244897,0.043478260869565216
29,31400,RENT,3.0,MEDICAL,B,10400,10.71,0.33,N,7,0.33121019108280253,0.10344827586206896
49,45000,RENT,2.0,DEBTCONSOLIDATION,C,15000,13.49,0.33,N,12,0.3333333333333333,0.04081632653061224
27,49500,MORTGAGE,7.0,VENTURE,C,4750,15.27,0.1,N,7,0.09595959595959595,0.25925925925925924
25,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,0.21,N,3,0.21052631578947367,0.12
22,42996,RENT,3.0,PERSONAL,C,4800,11.03,0.11,Y,4,0.11163829193413341,0.13636363636363635
29,170000,MORTGAGE,7.0,PERSONAL,C,35000,12.99,0.21,Y,5,0.20588235294117646,0.2413793103448276
47,31400,RENT,1.0,VENTURE,A,6500,9.32,0.21,N,16,0.2070063694267516,0.02127659574468085
24,42000,MORTGAGE,4.0,VENTURE,B,1200,11.49,0.03,N,3,0.02857142857142857,0.16666666666666666
21,19200,RENT,0.0,PERSONAL,B,6000,9.88,0.31,N,2,0.3125,0.0
22,52000,MORTGAGE,0.0,EDUCATION,C,20000,13.99,0.38,Y,3,0.38461538461538464,0.0
30,85000,RENT,2.0,HOMEIMPROVEMENT,C,12000,,0.14,N,6,0.1411764705882353,0.06666666666666667
27,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,24000,6.91,0.19,N,8,0.192,0.037037037037037035
29,75000,MORTGAGE,3.0,PERSONAL,B,4000,10.75,0.05,N,9,0.05333333333333334,0.10344827586206896
32,51250,RENT,2.0,MEDICAL,A,11000,7.29,0.21,N,5,0.2146341463414634,0.0625
38,18720,RENT,0.0,DEBTCONSOLIDATION,D,6000,15.99,0.32,Y,12,0.32051282051282054,0.0
28,50000,RENT,1.0,HOMEIMPROVEMENT,B,4000,10.59,0.08,N,10,0.08,0.03571428571428571
28,40000,MORTGAGE,9.0,PERSONAL,B,19200,9.91,0.48,N,9,0.48,0.32142857142857145
26,48000,RENT,1.0,EDUCATION,E,15000,18.64,0.31,N,3,0.3125,0.038461538461538464
25,60000,RENT,3.0,MEDICAL,C,3000,13.47,0.05,Y,3,0.05,0.12
23,35000,RENT,5.0,DEBTCONSOLIDATION,A,7000,6.03,0.2,N,2,0.2,0.21739130434782608
22,30000,RENT,2.0,EDUCATION,C,12000,13.72,0.4,N,2,0.4,0.09090909090909091
28,100000,RENT,10.0,HOMEIMPROVEMENT,C,14400,13.85,0.14,N,9,0.144,0.35714285714285715
35,35000,MORTGAGE,5.0,EDUCATION,B,8000,12.69,0.23,N,6,0.22857142857142856,0.14285714285714285
28,90522,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,6.91,0.13,N,9,0.13256445946841652,0.14285714285714285
31,74076,RENT,9.0,MEDICAL,B,7200,,0.1,N,9,0.09719747286570549,0.2903225806451613
37,43000,RENT,0.0,MEDICAL,B,8000,11.49,0.19,N,13,0.18604651162790697,0.0
21,81000,OWN,0.0,EDUCATION,C,8400,12.53,0.1,Y,3,0.1037037037037037,0.0
27,70176,RENT,3.0,MEDICAL,A,9000,7.88,0.13,N,5,0.12824897400820792,0.1111111111111111
24,40000,RENT,1.0,VENTURE,B,3825,10.0,0.1,N,3,0.095625,0.041666666666666664
